# 20 網路NAS｜網路IPCAM  (報價日期 2026/9/19 15:41)
# price	id	flags	name

## 室內 網路攝影機 (IP Camera) 都有支援雙向語音
699	2		｛TP-LINK Tapo C200｝Wi-Fi 攝影機 / 1080P / 兩百萬畫素 / 水平360度旋轉
939	3	酷幣40	｛TP-LINK Tapo C210｝Wi-Fi 攝影機 / 2K解析度 / 三百萬畫素 / 水平360度旋轉
1349	4	熱賣	【組合優惠】TP-LINK Tapo C210 Wi-Fi 攝影機 + 金士頓 Canvas Select 64G 記憶卡
939	5	酷幣40	｛TP-LINK Tapo C211｝Wi-Fi 攝影機 / 2K解析度 / 三百萬畫素 / 水平360度旋轉
1349	6	熱賣	【組合優惠】Tapo C211 Wi-Fi 攝影機 + 金士頓 Canvas Select 64G 記憶卡
999	7		｛TP-LINK Tapo C220｝Wi-Fi 攝影機 / 2K QHD / 四百萬畫素 / 水平360度旋轉
1199	8		｛TP-LINK Tapo C230｝Wi-Fi 攝影機 / 3K 5MP / 水平360度旋轉
1699	9	熱賣	【組合優惠】TP-LINK Tapo C230 Wi-Fi 攝影機 + 金士頓 Canvas Select 64G 記憶卡
1399	10		｛TP-LINK Tapo C225｝Wi-Fi 攝影機 / 2K QHD / 四百萬畫素 星光全彩
1499	11		｛TP-LINK Tapo C250｝Wi-Fi 攝影機 / 智慧AI偵測與通知 / 4K 8MP / AI自動變焦追蹤
1899	12	下殺	｛TP-LINK Tapo C260｝Wi-Fi攝影機/4K/八百萬畫素/強化夜視功能/AI偵測▼下殺到 9/22 23:59
5999	13		｛TP-LINK Tapo C840｝Wi-Fi 旋轉式智慧嬰兒攝影機 2K 嬰兒哭鬧/遮擋偵測/安全圍欄/睡眠分析
6000	14		【組合優惠】TP-LINK Tapo C840 攝影機 + 金士頓 Canvas Select 128G 記憶卡
630	15		｛TOTOLINK C2 Wi-Fi ｝攝影機 300萬畫素 / 360度旋轉鏡頭 (限網單)

## 戶外 網路攝影機 (IP Camera) 都有支援雙向語音
999	17		｛TP-LINK Tapo C310｝Wi-Fi 戶外攝影機 / IP66 防水防塵 / 3MP 解析度 / 三百萬畫素
1199	18		｛TP-LINK Tapo C500｝Wi-Fi 戶外攝影機 / IP65 防水防塵 / 1080P / 水平360度 / 130度垂直
1499	19		｛TP-LINK Tapo C320WS｝Wi-Fi 戶外攝影機 / 防水防塵 / 2K QHD / 全彩夜視
1999	20		｛TP-LINK Tapo C520WS｝ Wi-Fi 戶外攝影機 / 防水防塵 / 2K QHD / 360°旋轉式 / 全彩夜視
2299	21	下殺	｛TP-LINK Tapo C545D｝Wi-Fi 戶外雙鏡頭攝影機 / 防水防塵 / 2K /防水防塵 / AI 偵測通知▼下殺到 9/22 23:59
2299	22		｛TP-LINK Tapo C530WS｝ Wi-Fi 戶外攝影機 /防水防塵/3K 5百萬畫質/360°旋轉式/星光夜視
2499	23		｛TP-LINK Tapo C410 KIT｝電池式攝影機套組 / 2K 3MP/太陽能板/全彩夜視/IP65
2500	24		【組合價】TP-LINK Tapo C410 KIT + Lexar High-Performance 633x 64G 記憶卡
2899	25		｛TP-LINK Tapo C325WB｝Wi-Fi 戶外攝影機 /防水防塵/2K QHD/ColorPro夜間顯示器
2999	26		｛TP-LINK Tapo C425｝Wi-Fi 戶外攝影機 / 防水防塵 / 2K QHD / 彩色夜視儀 / AI 偵測
3999	27		｛TP-LINK Tapo C425 KIT｝電池式攝影機套組 / 2K QHD/太陽能板/全彩夜視/IP66
4000	28		【組合價】TP-LINK Tapo C425 KIT + Lexar High-Performance 633x 128G 記憶卡
3999	29		TP-LINK Tapo C560WS Wi-Fi 戶外攝影機 / 4K 8MP /星光級全彩夜視 / 360度AI智慧追蹤
4999	30		｛TP-LINK Tapo C460 KIT｝ 太陽能攝影機套組 /4K 8MP/磁吸式底座/AI 偵測/全彩夜視
5000	31		【組合價】TP-LINK Tapo C460 KIT + Lexar High-Performance 633x 128G 記憶卡
4999	32		｛TP-LINK Tapo C630 KIT｝旋轉式安全攝影機套組 /3K 5MP/太陽能板/全彩夜視/IP65
5000	33		【組合價】TP-LINK Tapo C630 KIT + Lexar High-Performance 633x 128G 記憶卡
5999	34		｛TP-LINK Tapo C660 KIT｝ 旋轉式攝影機套組 /4K 8MP/太陽能板/18 倍數碼變焦/AI追蹤
6000	35		【組合價】TP-LINK Tapo C660 KIT + Lexar High-Performance 633x 128G 記憶卡
5999	36		｛TP-LINK Tapo C645D KIT｝ 雙鏡頭旋轉式碁套組 /2K 3MP/太陽能板/AI追蹤/IP65
6000	37		【組合價】TP-LINK Tapo C645D KIT + Lexar High-Performance 633x 128G 記憶卡
699	38		｛MERCUSYS水星 MC500｝ 戶外旋轉式 WiFi 防護攝影機 /1080P/ AI偵測 / IP65
899	39	酷幣79	｛MERCUSYS水星 MC510｝ 戶外旋轉式 WiFi 攝影機 /2K QHD/ AI偵測 / IP65

## 室內戶外兩用 網路攝影機 (IP Camera) 都有支援雙向語音
1499	41		｛TP-LINK Tapo C236｝ Wi-Fi 攝影機 / 2K / 五百萬畫素 /智慧AI偵測 / 彩色夜視 / 旋轉功能
1899	42	熱賣	【組合優惠】TP-LINK Tapo C236 攝影機 + 金士頓 Canvas Select 128G 記憶卡
1499(原1599)	43	價格異動 下殺	｛TP-LINK Tapo C245D｝ Wi-Fi 攝影機 / 2K 3MP雙鏡頭 / 122°廣角 + 6mm 雙鏡頭 /智慧偵測▼下殺到 9/22 23:59
1899	44		｛TP-LINK Tapo C246D｝ Wi-Fi 攝影機 / 2K 3MP雙鏡頭 / 三百萬畫素 /智慧AI偵測 / 彩色夜視
1699(原1799)	46	價格異動 下殺	｛TP-LINK Tapo C410｝ Wi-Fi 攝影機 / IP65 防水防塵 / 2K 3MP /全彩夜視/內建電池▼下殺到 9/22 23:59
2290	47	熱賣	【組合優惠】TP-LINK Tapo C410 攝影機 + 金士頓 Canvas Select 128G 記憶卡
1699(原1799)	48	價格異動 下殺	｛TP-LINK Tapo C411 ｝Wi-Fi 攝影機 / IP65 防水防塵 / 2K 3MP /全彩夜視/內建電池▼下殺到 9/22 23:59
2290	49		【組合優惠】TP-LINK Tapo C411 攝影機 + 金士頓 Canvas Select 128G 記憶卡

## 華芸 Asustor
6399	51		｛華芸 AS1202T｝【2Bay】Realtek RTD1619B 四核 (1.7GHz/1GB DDR4/2.5Gb*1)
9999	52		｛華芸 AS1204T｝【4Bay】Realtek RTD1619B 四核 (1.7GHz/1GB DDR4/2.5Gb*1)
8490	55		｛華芸 AS3302T v2｝【2Bay】Realtek RTD1619B 四核 (1.7GHz/2GB/2.5Gb*1)
11999	56		｛華芸 AS3304T v2｝【4Bay】Realtek RTD1619B 四核 (1.7GHz/2GB/2.5Gb*1)
12319	58		｛華芸 AS5402T｝【2Bay】Intel N5105 四核 (2.0GHz/4GB/2.5Gb*2/M.2 PCIe*4)
19999	59		｛華芸 AS5404T｝【4Bay】Intel N5105 四核 (2.0GHz/4GB/2.5Gb*2/M.2 PCIe*4)
15299	61		｛華芸 AS6702T v2｝【2Bay】Intel N5105 四核 (2.0GHz/4GB/5Gb*2)
22999	62		｛華芸 AS6704T v2｝【4Bay】Intel N5105 四核 (2.0GHz/4GB/5Gb*2)
26999	64		｛華芸 AS6706T v2｝【6Bay】Intel N5105 四核 (2.0GHz/8GB/5Gb*2)
12690	65		｛華芸 FS6706T｝【6Bay】Intel N5105 四核 (2.0GHz/4GB/M.2*6/2.5Gb*2)
24300	66		｛華芸 FS6712X｝【12Bay】Intel N5105 四核 (2.0GHz/4GB/M.2*12/10Gb)
27300	67		｛華芸 FS6806X｝【6Bay】AMD Ryzen V3C14 四核 (2.3GHz/8GB/M.2*6/10Gb)
39300	68		｛華芸 FS6812X｝【12Bay】AMD Ryzen V3C14 四核 (2.3GHz/16GB/M.2*12/10Gb*2)
1899	69		｛華芸 ASW205T｝【5埠】2.5Gb埠 桌上型交換器/鐵殼/可壁掛兩用
3900	70		｛華芸 ASW209X｝【9埠】2.5Gb*8埠/10Gb*1 SFP+光纖埠/可壁掛兩用/無網管交換器
1090	71		｛華芸 AS-HK1 M.2 散熱片｝三片組/1組可覆蓋二個 M.2/適用機型: FS67、AS-T10G3
490	72		｛華芸 AS-RC13｝ 多媒體專用遙控器

## QNAP 威聯通
6299	74		｛QNAP TS-133｝【1Bay】ARM Cortex-A55 四核 (1.8GHz/2GB/1Gb*1/U3*1/U2*1)
